word1,word2,score,,,P1,P2,100-3,100-5,100-7,200-3,200-5,200-7,300-3,300-5,300-7,400-3,400-5,400-7,500-3,500-5,500-7,128-3,128-5,128-7,256-3,256-5,256-7,512-3,512-5,512-7
appear,attend,6.28,,871,ظاہر,شرکت,0.23611017,0.22933982,0.24473526,0.19922112,0.18152098,0.1688847,0.18644233,0.18779956,0.16974497,0.17703068,0.18002997,0.17074087,0.16372818,0.16650344,0.16652039,0.2479986,0.23880783,0.20080797,0.19604671,0.17318293,0.1798614,0.17637943,0.15483046,0.15760154
know,comprehend,7.63,,872,جاننا,سمجھو,0.14507444,0.09426662,-0.002299475,0.14605579,0.092342764,0.049578775,0.14524831,0.048728492,0.05050276,0.12703656,0.07824343,0.03820256,0.08697049,0.059870705,0.040091094,0.1512982,0.06934151,0.050129205,0.14571123,0.0858717,0.03462268,0.109528564,0.03512008,0.015555043
pretend,imagine,8.47,,873,افسوس,تصور,0.15816431,0.13383952,0.13752759,0.15545307,0.17569475,0.15549947,0.16523333,0.16974829,0.14422555,0.15000208,0.14057274,0.11634601,0.14059652,0.13534643,0.12845065,0.17637727,0.15734763,0.1555319,0.1936731,0.1690566,0.16221608,0.1365343,0.12455841,0.11321671
cherish,keep,4.85,,875,چیلنج,رہو,-0.11297151,-0.06290777,-0.10667416,-0.03131139,-0.053373866,-0.04098872,-0.029115437,-0.031537056,-0.0243515,-0.022379007,-0.041566875,-0.024219839,-0.001323022,-0.018386072,-0.023961836,-0.030683469,-0.062072933,-0.12573412,-0.03079674,-0.021872051,-0.026027538,-0.01766865,-0.01647956,-0.022668645
argue,differ,5.15,,876,بحث,اختلاف,0.37975726,0.3855551,0.41172925,0.35538018,0.32784927,0.31074604,0.31154197,0.33961248,0.31069404,0.3259928,0.29080415,0.29562947,0.30880582,0.2750369,0.271355,0.38548344,0.35973296,0.34305894,0.36813742,0.33041888,0.3284081,0.30097276,0.27266565,0.26596677
overcome,dominate,6.25,,877,قابو,غلبہ,0.5757188,0.57370186,0.6132674,0.5229016,0.56149304,0.58304477,0.4977827,0.51826674,0.5397489,0.48773742,0.5173275,0.5280666,0.4477729,0.4937175,0.5125271,0.57041526,0.5730116,0.59901345,0.5103965,0.5432668,0.5576123,0.45334023,0.4984126,0.5125222
behave,obey,7.3,,878,سلوک,اطاعت,0.36239886,0.2778781,0.25177473,0.25778934,0.1796718,0.18791841,0.21719177,0.18717991,0.12957953,0.19188537,0.15548392,0.09423306,0.22475709,0.14992478,0.11831153,0.32200444,0.30306977,0.2513547,0.21858348,0.12828584,0.14660078,0.19081765,0.15285632,0.079439506
cooperate,participate,6.43,,879,تعاون,شرکت,0.2997924,0.30299225,0.2940703,0.2620298,0.25643227,0.2532158,0.20353828,0.22185332,0.22935733,0.20887244,0.22064038,0.22577223,0.19759002,0.21238601,0.22345084,0.3085931,0.29467803,0.2881202,0.23154172,0.22501156,0.23677178,0.19468227,0.20226738,0.21912363
achieve,try,4.42,,880,حاصل,کوشش,0.24948934,0.25905922,0.2557829,0.21427494,0.22729951,0.2131386,0.2106813,0.20928003,0.1989947,0.20486772,0.20887966,0.19592905,0.20927241,0.20702073,0.19974433,0.21506818,0.23271172,0.23484993,0.21727946,0.20993263,0.2114651,0.20359215,0.2069914,0.2020649
begin,quit,1.28,,882,شروع,چھوڑدو,0.059458893,0.12504649,0.01045754,0.046531796,0.102972865,0.061868116,0.015888711,0.07180664,-0.003905067,0.027391717,0.033894476,0.01168907,0.036408696,0.060092058,0.017759971,0.07172072,0.08416617,-0.000452485,0.013560914,0.04359792,0.04139181,0.039326046,0.03051885,0.03636169
declare,announce,9.08,,885,اعلان,اعلان,1,1,1,1,1,0.99999994,0.99999994,1,1,1,0.99999994,1,1,1,1,1,0.99999994,1,1,1,1,1,1,1
read,comprehend,4.7,,886,پڑھنا,سمجھو,0.28752595,0.2727994,0.27153838,0.19900528,0.135443,0.16710626,0.19281451,0.099205144,0.103038095,0.16170327,0.13855642,0.06738039,0.11134814,0.08675905,0.12810749,0.2837337,0.20363817,0.20317286,0.15491916,0.12870373,0.13948473,0.11282721,0.08422598,0.092591435
proclaim,announce,8.18,,888,اعلان,اعلان,1,1,1,1,1,0.99999994,0.99999994,1,1,1,0.99999994,1,1,1,1,1,0.99999994,1,1,1,1,1,1,1
acquire,obtain,8.57,,889,حاصل,حاصل,1,1,1,0.99999994,1,1,1,0.99999994,1,1,0.99999994,1.0000001,1,1,0.99999994,1,1,1,1,1,1,1,1,1
argue,prove,4.83,,892,بحث,ثابت,0.0934108,0.042337645,0.001383765,0.057147034,0.062021308,0.055066213,0.09816926,0.085860424,0.029410107,0.08597778,0.049941026,0.05342427,0.09201698,0.050626043,0.024516623,0.019755065,0.03347203,0.018294208,0.09704857,0.038506836,0.04766766,0.08836904,0.057749406,0.038713824
ask,plead,6.47,,893,پوچھو,درخواست,-0.060880765,0.025628885,0.08105783,-0.030222744,0.024010489,-0.002989819,0.000764663,0.001602507,0.049931582,-0.000793173,0.027469626,0.03837554,0.0053092,-0.001332757,-0.013467478,-0.042584676,-0.060623933,0.035235878,-0.03050033,0.011075012,0.03159354,0.000432457,-0.000465988,-0.006258171
find,disappear,0.77,,894,مل,غائب,0.12786435,0.10848673,0.074563615,0.12478802,0.08741476,0.0744886,0.10020141,0.09069441,0.07584683,0.10248684,0.0915537,0.082410716,0.09875593,0.0884969,0.093597,0.10772461,0.09358227,0.09875888,0.110292,0.08737901,0.09317288,0.107259125,0.08359407,0.08900063
verify,justify,4.08,,896,تصدیق,مستحق,0.024126168,-0.06255746,-0.062375005,-0.007673363,-0.047292054,-0.08417732,-0.001847902,-0.025594125,-0.05675036,0.005644491,-0.027376868,-0.04892471,0.010606541,-0.011113299,-0.036804076,0.008908153,-0.06619323,-0.081420794,0.006399676,-0.036338344,-0.07553008,0.009140762,-0.029041976,-0.0465836
learn,evaluate,4.17,,898,جانیں,اندازہ,0.12435696,0.07663147,0.105241604,0.1142407,0.06264709,0.099295005,0.10875833,0.10280335,0.10933376,0.09455061,0.075559184,0.07724359,0.07350038,0.07582429,0.09146302,0.10487939,0.08421099,0.07122339,0.1004432,0.09763078,0.12131773,0.07932719,0.06793398,0.049589366
argue,justify,5,,899,بحث,مستحق,-0.1690443,-0.17935117,-0.18723845,-0.121289656,-0.13066256,-0.12267424,-0.0774975,-0.07077732,-0.117967986,-0.04838356,-0.065286905,-0.083728135,-0.047281,-0.048667494,-0.03287189,-0.1729195,-0.19566323,-0.22800611,-0.06777607,-0.12501687,-0.10434631,-0.039988346,-0.06718376,-0.07683193
make,become,4.77,,900,بنائیں,بن,0.18848963,0.15900885,0.1337574,0.19156905,0.16440687,0.14859177,0.20250542,0.16757973,0.14079961,0.19785337,0.15483706,0.13951772,0.19319244,0.14987189,0.13732691,0.17292596,0.15861464,0.13940158,0.20994338,0.17215511,0.1495856,0.19087684,0.15718962,0.14298834
discover,originate,4.83,,901,دریافت,تیار,0.6068304,0.59247714,0.5794317,0.54628634,0.5274711,0.50617135,0.52025086,0.47927237,0.46040902,0.49868846,0.4722784,0.4297593,0.49175954,0.4716236,0.4240815,0.5843096,0.5707498,0.54282016,0.5196768,0.49640054,0.47328192,0.48066184,0.45291162,0.43298078
achieve,succeed,7.5,,902,حاصل,کامیاب,0.25640625,0.29507688,0.3144945,0.22482488,0.27111453,0.27712163,0.22812006,0.25757283,0.26302233,0.21534762,0.2506095,0.2551734,0.21784045,0.24428621,0.25388408,0.23462498,0.2812396,0.2965836,0.23009935,0.25865388,0.27104348,0.20975038,0.23895113,0.24464025
understand,listen,4.68,,904,سمجھو,سنو,0.20045535,0.15469126,0.1659594,0.20050456,0.15942013,0.2151611,0.14755708,0.14614621,0.12213873,0.13781163,0.0949955,0.08554375,0.08686099,0.082427494,0.10120292,0.21952938,0.19228065,0.21967603,0.17551753,0.16465002,0.19198148,0.10247475,0.08684324,0.13152456
borrow,sell,1.73,,906,قرضے,فروخت,0.19983342,0.18307261,0.14734727,0.17381252,0.12704232,0.07600207,0.17320673,0.13689384,0.098940186,0.17739812,0.13080281,0.121801235,0.16445756,0.14351046,0.116405725,0.18154207,0.13921285,0.11658707,0.18202983,0.13003767,0.09311892,0.16643855,0.13617234,0.10361068
keep,protect,5.4,,907,رہو,حفاظت,0.12866268,0.088370726,0.0661622,0.12919173,0.08983463,0.056156565,0.0815988,0.08985528,0.08423144,0.056544576,0.07383755,0.0706442,0.04925744,0.07417073,0.049864687,0.12002796,0.09687222,0.044993956,0.110748455,0.076362625,0.07532586,0.069029786,0.05806361,0.057214696
explain,prove,4.1,,908,وضاحت,ثابت,0.1158291,0.12265842,0.10102175,0.1557699,0.11648939,0.10045656,0.14926982,0.11902432,0.088017695,0.15272015,0.121750124,0.09216311,0.14245138,0.115366645,0.09109504,0.117981434,0.1039578,0.07547343,0.15755498,0.11049873,0.08937066,0.14354329,0.1283449,0.09744641
assume,pretend,3.72,,909,فرض,افسوس,0.2962468,0.2328917,0.23984455,0.3443348,0.24277501,0.20532715,0.27994817,0.21730728,0.18552615,0.26885462,0.21400097,0.17439054,0.2787547,0.21161781,0.15579551,0.30572212,0.21820809,0.19399798,0.31610543,0.20437317,0.19369581,0.26908287,0.18706183,0.16068074
clarify,explain,8.33,,912,واضح,وضاحت,0.3095363,0.2989375,0.28791893,0.32992694,0.30072555,0.2708117,0.31590322,0.29787964,0.27140245,0.32142216,0.28456023,0.27012882,0.31442705,0.28617546,0.25966159,0.3154177,0.28505823,0.27006215,0.33327782,0.29322836,0.27789623,0.31626886,0.2887442,0.26702768
understand,forgive,4.87,,913,سمجھو,معاف,-0.08215296,-0.1453281,-0.17777514,0.011054946,-0.038757507,-0.08083495,0.044355962,-0.014330532,-0.026641484,0.03969191,0.003962213,0.018696789,0.064527474,-0.015003334,-0.018916443,-0.0634813,-0.13642716,-0.13262248,-0.015684478,-0.034400076,-0.045919783,0.04727842,-0.005358869,0.01880841
get,remain,1.6,,915,حاصل,رہنا,-0.19947088,-0.13675414,-0.121352,-0.20105995,-0.18256707,-0.15334493,-0.15801963,-0.13019376,-0.13299029,-0.14156508,-0.14158173,-0.1279548,-0.11567325,-0.12504102,-0.13914588,-0.19190533,-0.17801188,-0.15053532,-0.17610243,-0.16027147,-0.1418858,-0.1290543,-0.13217202,-0.11862598
realize,discover,7.47,,916,احساس,دریافت,0.23366524,0.17963111,0.17087089,0.19613492,0.12791805,0.11543238,0.15419737,0.12477139,0.11668385,0.14323124,0.1097857,0.12301353,0.13652691,0.11449678,0.120005764,0.20895487,0.16078973,0.15009864,0.16317046,0.12310592,0.118867084,0.13743582,0.11261262,0.11716008
reject,avoid,4.78,,920,مسترد,بچیں,-0.11320559,-0.1436159,-0.08884092,-0.059178777,-0.091894455,-0.10233918,-0.054607533,-0.06842951,-0.07601795,-0.048093125,-0.05775522,-0.083314285,-0.069211364,-0.01999153,-0.0417792,-0.058554232,-0.09791961,-0.12002903,-0.0509449,-0.07023971,-0.07226698,-0.053541783,-0.058154404,-0.038422175
accept,forgive,3.73,,923,قبول,معاف,0.56731194,0.6047671,0.5624282,0.5300871,0.543306,0.52838403,0.49753112,0.49071956,0.47766945,0.4695078,0.4798252,0.45578867,0.47265515,0.45027032,0.4236618,0.54216945,0.5738776,0.5479945,0.5202241,0.52641094,0.4965738,0.45329493,0.45583227,0.42620838
do,quit,1.17,,924,کیا,چھوڑدو,0.16110252,0.10486013,0.10065811,0.06942787,0.0410804,0.002021673,0.088959634,-0.04370245,-0.024643939,0.05303529,0.021047983,0.02535301,0.06831641,0.018527329,0.038146563,0.13748825,0.09361769,0.05469338,0.073787585,0.03735275,-0.004057823,0.0401153,0.019812375,-0.025077835
discuss,explain,6.67,,926,بحث,وضاحت,0.41574472,0.422282,0.41224495,0.38144478,0.37238538,0.3884435,0.35590628,0.35125816,0.34626338,0.33683687,0.3180902,0.32249337,0.3264885,0.3141444,0.3056841,0.4035411,0.38300666,0.39581668,0.35382134,0.37204382,0.3655399,0.32765734,0.31829113,0.3154112
owe,lend,2.32,,927,قرض,قرضہ,0.918829,0.91809136,0.9249457,0.8923922,0.8873146,0.88812387,0.87042,0.8674656,0.8680369,0.85726285,0.8531492,0.8489185,0.83451605,0.83760506,0.83576936,0.91475767,0.91290736,0.9105541,0.8736794,0.8823166,0.88177115,0.8399557,0.8396758,0.83670676
explore,discover,8.48,,928,تلاش,دریافت,0.5395856,0.5393228,0.5384178,0.49997857,0.5179772,0.5045627,0.475947,0.4781991,0.47244558,0.4845713,0.4718496,0.45309392,0.47717413,0.4659419,0.45741406,0.5149195,0.5407647,0.5350636,0.49320248,0.4803403,0.4743377,0.4673952,0.46584958,0.44460705
complain,argue,4.8,,929,شکایت,بحث,0.3100036,0.2680593,0.2505512,0.2808295,0.21313477,0.21059103,0.258436,0.2134863,0.1656309,0.24284413,0.19193003,0.18281576,0.21012229,0.18042713,0.15773176,0.29580984,0.27120647,0.20746845,0.27406377,0.20412128,0.19783077,0.23188704,0.1767107,0.15924472
withdraw,reject,6.38,,930,واپس,مسترد,0.24820434,0.19405836,0.15534174,0.22977416,0.21466473,0.19992153,0.20107864,0.21498467,0.19202082,0.20254713,0.19103085,0.16936706,0.1984627,0.1749519,0.17626785,0.2090237,0.19241226,0.16169518,0.20783702,0.20064726,0.1900027,0.19023111,0.18538003,0.17553842
keep,borrow,2.25,,931,رہو,قرضے,-0.017767258,-0.04189403,-0.003308804,0.024871306,0.004663269,0.003269639,0.008906941,0.029704612,0.034428906,-0.001895933,0.017562978,0.06212434,0.000722744,0.041734315,0.015850708,-0.019262273,-0.011723364,-0.016016299,-0.03831613,0.02231224,0.031451497,-0.042015973,0.02685351,0.025277916
beg,ask,6,,932,درخواست,پوچھو,-0.060880765,0.025628885,0.08105783,-0.030222744,0.024010489,-0.002989819,0.000764663,0.001602507,0.049931582,-0.000793173,0.027469626,0.03837554,0.0053092,-0.001332757,-0.013467478,-0.042584676,-0.060623933,0.035235878,-0.03050033,0.011075012,0.03159354,0.000432457,-0.000465988,-0.006258171
arrange,organize,8.27,,933,بندوبست,منظم,0.15435632,0.107389465,0.054454118,0.2027951,0.100136675,0.08720341,0.18318048,0.12350812,0.08117111,0.15265393,0.1069254,0.05906522,0.14164297,0.10417581,0.030932914,0.18774542,0.14691459,0.058042817,0.17164294,0.104318604,0.06697324,0.14718445,0.08600877,0.05049697
reduce,shrink,8.02,,934,کم,سکڑ,0.36551762,0.31493106,0.2810894,0.3324492,0.30662754,0.27080196,0.30241334,0.27543172,0.2451571,0.26494837,0.24441789,0.24169263,0.28091982,0.23633695,0.22820829,0.35003302,0.32501376,0.29093218,0.3170308,0.2985906,0.2543115,0.26461688,0.24336883,0.22599325
speak,acknowledge,4.67,,935,بولا,تسلیم,0.33701602,0.28005219,0.25155225,0.26515058,0.25643626,0.21542254,0.20443858,0.18701921,0.17272994,0.20909685,0.16650112,0.16231915,0.20384845,0.1722418,0.1493686,0.31012744,0.2998879,0.23979515,0.25572833,0.20715308,0.20374307,0.20012449,0.15396026,0.1442903
give,borrow,2.22,,936,دے,قرضے,-0.10987208,-0.11980114,-0.10130741,-0.080342285,-0.07861216,-0.089195475,-0.07399645,-0.06194218,-0.09003192,-0.0799434,-0.08433999,-0.08536064,-0.08533318,-0.079038195,-0.088673994,-0.089921445,-0.09101832,-0.09344974,-0.05752533,-0.06647917,-0.08025062,-0.08649802,-0.08191705,-0.08900295
kill,defend,2.63,,937,قتل,دفاع,0.19897476,0.19105023,0.14687763,0.1134547,0.111903325,0.123539485,0.11090348,0.09645301,0.1240739,0.12947236,0.10550358,0.109440245,0.123948365,0.117944464,0.11235764,0.13951801,0.115863636,0.16145605,0.106268495,0.08992056,0.08906348,0.099823326,0.07751197,0.106336266
disappear,shrink,5.8,,938,غائب,سکڑ,0.31230977,0.33900884,0.3193131,0.29667264,0.26774588,0.2881706,0.2607604,0.2611602,0.25795564,0.2091707,0.21944313,0.21248403,0.22720596,0.18075971,0.20284498,0.30964708,0.31494203,0.2965858,0.27217364,0.27032816,0.24467905,0.21086039,0.17772935,0.17803761
deliver,carry,3.88,,939,فراہم,اٹھانا,0.08243256,0.009547234,0.007607221,0.058529753,0.021447089,0.031328548,0.050927576,0.012845377,0.010961694,0.059256747,0.02448144,0.04753251,0.044646155,0.036894437,0.037480704,0.06878951,0.042400822,0.034306474,0.073778726,0.02849727,0.030748267,0.05745294,0.04756995,0.04061755
pretend,seem,4.68,,943,افسوس,لگتا,0.44287145,0.3721423,0.3635079,0.36886021,0.35467526,0.32833654,0.3421028,0.3126149,0.29227477,0.32827762,0.28614298,0.25927514,0.31773987,0.2856394,0.25831506,0.41904515,0.35265166,0.35192278,0.36061496,0.31899506,0.30521965,0.31361556,0.28257167,0.26464337
accomplish,become,4,,944,پورا,بن,0.02623423,0.036861915,0.060530327,0.03903381,0.07453963,0.07791654,0.036531582,0.048161663,0.044926036,0.034901615,0.047700495,0.03043682,0.032425556,0.03697502,0.029841173,0.04829897,0.059294425,0.07016741,0.029569257,0.06011875,0.047287375,0.025958598,0.041559502,0.03809379
contemplate,think,8.82,,945,تصور,سوچو,0.127141,0.058490686,0.088958904,0.16246223,0.12680313,0.19600917,0.16183372,0.12887613,0.111971855,0.19765733,0.18071997,0.12005158,0.16124223,0.15017816,0.15895274,0.15018925,0.13567996,0.1949139,0.17904736,0.1895104,0.16404858,0.19123104,0.1737596,0.11031379
determine,predict,5.8,,946,تعین,پیشگوئی,0.18642153,0.16999467,0.18863711,0.14815623,0.13374205,0.1265333,0.12954104,0.11976875,0.14333884,0.11253384,0.12231523,0.12044591,0.11295516,0.114033595,0.12158303,0.19243193,0.1843197,0.16279128,0.116900444,0.13409662,0.1449731,0.121712625,0.10976188,0.13933043
remain,retain,5.75,,948,رہنا,برقرار,-0.14907998,-0.18048039,-0.15178244,-0.112129234,-0.11754589,-0.12399726,-0.078852065,-0.104439475,-0.1151104,-0.08096059,-0.10669281,-0.11102624,-0.082378425,-0.100838356,-0.104323454,-0.09298052,-0.1416254,-0.16675717,-0.082206726,-0.13423644,-0.11365094,-0.08581905,-0.093063235,-0.10803588
pretend,portray,7.03,,949,افسوس,تصویر,0.03196813,0.024759656,0.005329112,0.057493176,0.01245037,0.015002502,0.05410845,0.03805402,0.04437047,0.029861739,0.021304935,0.029827131,0.03840031,0.022870507,0.019256905,0.04175306,0.008723758,0.016921548,0.047700368,0.028149799,0.015527265,0.040571623,0.035346262,0.01988171
forget,retain,0.63,,950,بھول,برقرار,0.13921428,0.112738766,0.07465053,0.10284869,0.09132966,0.050671127,0.1046553,0.10336991,0.09332806,0.10316802,0.105211064,0.091695674,0.09975248,0.09561937,0.091656975,0.13451576,0.09076683,0.06113989,0.11685922,0.106749244,0.08501595,0.091069356,0.09074716,0.08386007
try,think,2.62,,953,کوشش,سوچو,0.03316256,0.10911705,0.13692862,0.07127921,0.10094231,0.13663384,0.033403177,0.07888691,0.07787933,0.01769511,0.05565586,0.06431215,0.035503928,0.03650601,0.08924914,0.03465292,0.063115165,0.15048315,0.05889368,0.027743474,0.11454075,0.00976238,0.05382843,0.06669069
become,appear,4.77,,954,بننا,ظاہر,-0.045153406,0.019112553,-0.001380721,-0.033302274,-0.010572122,-0.011605982,-0.016563961,-0.012967373,-0.014744275,-0.008053414,-0.010890184,-0.012510852,-0.02154064,-0.023122981,-0.01301542,0.005380187,-0.002936885,0.015462818,-0.012771833,-0.01544369,-0.025696438,0.007084781,-0.00858654,-0.019124975
accept,recommend,2.75,,956,قبول,تجویز,0.20468894,0.1948647,0.17587154,0.15660451,0.13682096,0.10921443,0.17431776,0.14307505,0.1278459,0.16746484,0.14254454,0.11088937,0.17336309,0.13785742,0.12375358,0.16491584,0.16935802,0.15003765,0.16181532,0.12739454,0.11483144,0.17035483,0.13703495,0.12184067
keep,give,1.05,,958,رکھ,دے,0.2909622,0.20926571,0.15070482,0.3067803,0.2669421,0.22469582,0.28540057,0.23844215,0.22466128,0.27746242,0.2359711,0.20879802,0.26946428,0.22486529,0.21282573,0.25978085,0.23219019,0.19880843,0.2884366,0.25230068,0.21622342,0.27637416,0.23216397,0.20943645
give,allow,5.15,,959,دے,اجازت,-0.17843111,-0.25342143,-0.31351855,-0.19892454,-0.2416084,-0.28287575,-0.17168552,-0.22840117,-0.24187522,-0.167217,-0.2106423,-0.23245591,-0.16443871,-0.20377223,-0.22820386,-0.1950689,-0.26541555,-0.3000597,-0.18447834,-0.24571863,-0.2574942,-0.16147086,-0.20134193,-0.2213025
bring,send,2.97,,960,لانے,بھیجیں,0.34631243,0.32608938,0.3378047,0.2669697,0.24253123,0.21195069,0.21854389,0.2074145,0.18502821,0.22534217,0.18808416,0.18579604,0.2204211,0.1866586,0.16517024,0.2864958,0.3021677,0.27245334,0.24328935,0.23063758,0.20733708,0.18599637,0.17149147,0.17348719
absorb,learn,5.48,,961,جذب,جانیں,0.10759333,0.032715313,0.027788369,0.09495958,0.042929858,0.06751203,0.061479375,0.050278313,0.035565484,0.050954744,0.030169137,0.025451459,0.040938184,0.015918633,0.030028483,0.11903515,0.03549318,0.014486942,0.0806983,0.05775712,0.05133782,0.014865164,0.044626597,0.01069192
acquire,find,6.38,,962,حاصل,مل,0.4374248,0.4138214,0.4055424,0.3939809,0.34758267,0.34005302,0.36930898,0.33618587,0.31188738,0.34196526,0.31618384,0.30409387,0.3326605,0.30874115,0.3008346,0.4084261,0.3843567,0.3661866,0.36689204,0.33868915,0.31172895,0.33362457,0.3131238,0.2968157
leave,appear,0.97,,963,چھوڑدو,ظاہر,-0.10332936,-0.000725131,0.014723453,0.009381746,-0.012707915,-0.004915329,-0.026936453,0.000427601,-0.023086358,-0.019352514,-0.03498994,0.019385882,0.024197426,-0.002988089,0.01849771,0.11191101,0.031092595,0.027806956,-0.032090485,0.029271089,-0.031229082,-0.011998452,-0.013681471,-0.00867261
create,destroy,0.63,,964,بنانا,تباہ,0.104866564,0.05327308,0.084889404,0.093733706,0.08145738,0.07969085,0.08306626,0.06790212,0.067985006,0.07175126,0.062856525,0.06592015,0.06473207,0.07175664,0.042766277,0.07750715,0.07458128,0.065265216,0.10993016,0.079324156,0.0643962,0.064382106,0.048479218,0.04025366
